Date,T_Max,T_Min,RH_1,RH_2,Wind_speed,sunshine_hours,rainfall,evaporation
10/6/2020,21.4,12,59,57,7,9.4,0,2.67
10/7/2020,20,12.2,76,79,2.6,2.7,0,1.78
10/8/2020,NA,13.6,74,81,2.2,4.5,0,3.48
10/9/2020,NA,14,83,75,3.9,2,3.4,3.69
10/10/2020,NA,13.6,92,72,23.3,2.5,10.9,2.29
10/11/2020,NA,12.8,98,98,22.6,1.3,21.8,0.36
10/12/2020,NA,2.4,98,90,36.1,2.4,3.8,0.8
10/13/2020,NA,8.6,94,100,30.1,0.5,26.7,0.19
10/14/2020,NA,13,96,94,29.6,0.4,29.6,0.9
10/15/2020,NA,13,98,96,28.5,0,7.7,0.35
10/16/2020,NA,11.8,98,96,20.4,4.3,0,3.63
10/17/2020,NA,12,68,83,7.8,5.9,0,3.61
10/18/2020,NA,13.2,94,88,11.3,7.2,0,3.81
10/19/2020,NA,13.6,88,77,19.2,4.7,0,3.36
10/20/2020,NA,13.6,86,67,18.6,7.9,3.4,2.85
10/21/2020,NA,13.4,98,94,15.9,0.4,4.8,2.1
10/22/2020,NA,13.6,98,90,18.2,1.3,1,0.3
10/23/2020,NA,12.6,86,82,13.1,8.6,0,3.41
10/24/2020,NA,13.6,87,77,12.4,7.3,0,3.29
10/25/2020,NA,12,85,89,4,5.8,0,2.77
10/26/2020,NA,13,75,79,2.3,2.2,0,2.3
10/27/2020,NA,11.6,73,87,1.6,0.3,0,0.9
10/28/2020,NA,12,72,74,2.9,1.8,0,1.04
10/29/2020,NA,13,69,84,3.1,1.5,0,1.18
10/30/2020,NA,13,70,91,0.1,1.7,0,3.42
10/31/2020,NA,13.6,65,96,4.9,0.2,0,0.74
11/1/2020,NA,14,76,96,1.8,0,0,1.07
11/2/2020,NA,14.6,87,89,0.6,0.2,0,0.84
11/3/2020,NA,12.6,81,81,1.2,3.9,6.5,2.87
11/4/2020,NA,12,80,96,0.6,1.8,21.5,0.93
11/5/2020,NA,12,76,89,2.1,5.2,9.3,3.31
11/6/2020,NA,13.6,92,94,7.6,0,3.2,1.64
11/7/2020,NA,13.8,90,98,7.7,1.2,2.6,2.55
11/8/2020,NA,13.6,98,98,2.7,1.5,5.3,1.17
11/9/2020,NA,14,84,96,4.3,4,0.6,2.12
11/10/2020,NA,13.6,89,84,1.4,4,7.6,0.37
11/11/2020,NA,13.6,91,96,1.6,1.3,10.8,3.76
11/12/2020,NA,14.6,86,85,2,2.2,0,0.61
11/13/2020,NA,12.6,92,93,1.1,2.9,4.8,1.87
11/14/2020,NA,14,92,76,6.5,1.5,5.1,1.27
11/15/2020,NA,14.2,89,98,6.6,3.4,6.4,2.17
11/16/2020,NA,14.6,100,96,2.6,0,16.4,0.05
11/17/2020,NA,14,92,96,3.1,0.2,12.2,2.12
11/18/2020,NA,14.2,70,96,1.7,1.7,22.7,2.54
11/19/2020,NA,12.6,89,94,3.4,1.1,11.2,0.8
11/20/2020,NA,13.6,83,82,5.4,2.2,6.7,1.57
11/21/2020,NA,13.6,80,92,3.9,2.3,4,2.71
11/22/2020,NA,13,76,90,3.1,0,0.4,1.41
11/23/2020,NA,13.8,83,84,5.1,2.2,2,2.03
11/24/2020,NA,14.4,87,83,8.3,1.2,1.7,3.39
11/25/2020,NA,12.4,98,92,9.4,0.1,0.6,1.01
11/26/2020,NA,12.6,64,59,6.4,10.6,0,3.06
11/27/2020,NA,10,75,67,2.9,8.3,0,2.33
11/28/2020,NA,11.6,33,92,2.8,4.9,0.4,2.33
11/29/2020,NA,13,70,67,7.1,10.4,0,4.26
11/30/2020,NA,12.4,75,87,5.4,4.6,0,1.5
12/1/2020,NA,14.2,68,92,6.7,0,2.6,1.5
12/2/2020,NA,14.6,90,100,13.1,0,22.2,0.5
12/3/2020,NA,13.4,96,94,16.1,0,3,0.5
12/4/2020,NA,13.6,98,100,14.5,0.1,7.6,0.62
12/5/2020,NA,13.6,96,92,7.2,1.2,0.5,3.01
12/6/2020,NA,12.6,78,92,6.3,4.9,0,2.52
12/7/2020,NA,12.4,50,92,2.9,5.7,0.3,2.99
12/8/2020,NA,12.6,73,98,4.9,2.7,3.5,0.26
12/9/2020,NA,12.6,60,75,6.2,9.6,0.3,4.25
12/10/2020,NA,13.4,80,84,3.6,2.2,0,1.93
12/11/2020,NA,11.4,55,85,3.1,5.5,0,3.28
12/12/2020,NA,10.6,88,72,3.5,0.7,0,1.11
12/13/2020,NA,9.6,56,72,3.1,5.4,0,1.97
12/14/2020,NA,8.8,42,90,4.8,2.3,0,2.21
12/15/2020,NA,9.4,44,89,5.2,3.2,0,3.17
12/16/2020,NA,9.2,57,85,4.6,8.3,0,2.92
12/17/2020,NA,9.6,58,88,4.1,4.3,3.5,3.81
12/18/2020,NA,13.2,78,85,5.2,5.7,11.2,1.71
12/19/2020,NA,14.2,96,98,13.7,0.2,24.2,0.53
12/20/2020,NA,13.8,98,100,10.8,0,52.2,0.31
12/21/2020,NA,14,98,96,10.1,0,18.2,2.1
12/22/2020,NA,12.4,98,92,2.7,0,2.4,0.97
12/23/2020,NA,13.6,90,96,4.3,1.9,2.8,1.4
12/24/2020,NA,12.4,71,80,6,5.1,0,1.6
12/25/2020,NA,10.2,72,63,4.7,6,2.8,2.34
12/26/2020,NA,13.8,94,96,5.3,1.7,4.1,0.78
12/27/2020,NA,14.2,92,94,5.9,0.9,12.2,2.82
12/28/2020,NA,13.6,98,98,5.5,0.9,3,0.91
12/29/2020,NA,11.6,76,79,6.8,10.1,0,2.88
12/30/2020,NA,12.6,69,76,8.4,8.9,15.8,0.93
12/31/2020,NA,11.4,98,100,12.2,0.2,27.5,1.22
1/1/2021,NA,12.6,89,98,5.7,0.4,0.5,2.03
1/2/2021,NA,13.6,96,98,10.2,0.5,2.6,0.52
1/3/2021,NA,14.2,98,98,9.7,0,10.1,0.29
1/4/2021,NA,12.6,98,98,5.2,0.4,17.6,0.47
1/5/2021,NA,11.6,90,94,3.6,0.9,9.8,0.92
1/6/2021,NA,13.6,90,92,5.4,4.1,0.8,3.7
1/7/2021,NA,12.2,75,84,3.9,0.5,0,0.44
1/8/2021,NA,13.4,90,88,3.6,0,0,1.1
1/9/2021,NA,13.4,92,98,3.8,0,0,0.47
1/10/2021,NA,14,98,96,8.2,0,0,0.3
1/11/2021,NA,12.6,96,98,3.1,0,0,0.33
1/12/2021,NA,14,98,96,8.4,0,0,0.64
1/13/2021,NA,13.4,100,94,5.1,0,0,0.41
1/14/2021,NA,14,96,96,4.1,0.2,0,1.09
1/15/2021,NA,12.4,89,94,2.3,0,0,1.51
1/16/2021,NA,11.8,79,83,4.5,0.8,0,1.9
1/17/2021,NA,12.8,90,84,5.4,1.4,0,1.97
1/18/2021,NA,11,90,98,4.9,0.6,9.6,0.15
1/19/2021,NA,13.4,77,90,2.9,0,3.3,1.74
1/20/2021,NA,13.6,81,81,5.7,0,3.4,2.63
1/21/2021,NA,12,82,78,5.8,7.6,0,3.27
1/22/2021,NA,9,78,82,3.4,6.5,0,0.39
1/23/2021,NA,11.4,81,79,3.8,3.1,0,2.94
1/24/2021,NA,8.6,58,64,4.6,10.7,0,3.41
1/25/2021,NA,8.4,55,74,4.6,10.2,0,2.5
1/26/2021,NA,8.8,51,77,5.2,10,0,2.93
1/27/2021,NA,10,77,82,4.1,8,0,4.19
1/28/2021,NA,13.4,72,76,5.1,6.5,0,2.61
1/29/2021,NA,13.4,96,73,2.1,0,1.4,0.88
1/30/2021,NA,12.4,77,98,5.9,2.8,3.8,2.52
1/31/2021,NA,13.2,98,98,10.7,1,8,3.14
2/1/2021,NA,13,94,94,10.3,0.4,5.4,1.75
2/2/2021,NA,13,98,98,8.7,0.6,5.5,0.49
2/3/2021,NA,12.8,98,98,6.5,0,1.4,0.29
2/4/2021,NA,11.4,98,96,5.5,2.4,0,1.88
2/5/2021,NA,11.6,76,98,4.8,1.2,0,2.29
2/6/2021,NA,12.8,86,98,6.7,0.3,9.1,0.89
2/7/2021,NA,12.2,96,98,8.5,1.6,1.6,0.44
2/8/2021,NA,9.4,98,96,7.9,0.1,2.5,0.46
2/9/2021,NA,8.8,37,88,3.6,7.5,0,3.46
2/10/2021,NA,8.8,61,98,3.3,5.8,0,3.28
2/11/2021,NA,7.6,96,69,4,8.7,0,1.51
2/12/2021,NA,10.4,42,90,4.1,6.9,0,3.83
2/13/2021,NA,13.4,55,88,3.5,6.1,0,2.29
2/14/2021,NA,11,90,92,2.9,2.8,0,2.41
2/15/2021,NA,9.8,56,72,3.1,7.6,0,2.26
2/16/2021,NA,9.8,45,81,3.8,9.6,0,3.07
2/17/2021,NA,9.2,71,59,2.7,10.5,0,4.23
2/18/2021,NA,10.2,35,80,5,7.8,0,4.25
2/19/2021,NA,11.2,86,84,3.9,3,22.6,4.1
2/20/2021,NA,11.2,59,86,5.1,5.5,3.5,1.7
2/21/2021,NA,11.8,96,96,6.7,4,17.2,0.48
2/22/2021,NA,12.2,84,82,6.5,3.6,0,1.61
2/23/2021,NA,10.2,66,77,4,7.4,0,3.18
2/24/2021,NA,9.8,43,79,4.2,6.2,0,2.55
2/25/2021,NA,10,47,71,4.4,6.1,0,4.73
2/26/2021,NA,9.4,44,90,4.6,7.1,0,5.2
2/27/2021,NA,12,18,86,5.2,8.5,0,2.71
2/28/2021,NA,8.2,34,78,7.1,9.8,0,3.41
3/1/2021,NA,7.8,41,41,6.4,10.2,0,4.6
3/2/2021,NA,8.2,28,54,5.7,10.6,0,5.47
3/3/2021,NA,7.4,21,86,4.3,6.3,0,3.42
3/4/2021,NA,8.8,30,83,4,7.9,0,3.43
3/5/2021,NA,12.4,25,68,3.5,2.2,0,2.7
3/6/2021,NA,12,45,94,3.9,3.1,24.6,2.58
3/7/2021,NA,14.2,54,98,8.5,8,1.1,2.54
3/8/2021,NA,11.2,88,92,6,5.9,7.2,2.39
3/9/2021,NA,10.8,70,83,6.6,8.1,0,2.85
3/10/2021,NA,12.4,94,98,9.3,1.6,21,3.72
3/11/2021,NA,12.4,96,96,9.8,0.6,7.1,0.9
3/12/2021,NA,12,85,68,9.3,7,0,4.88
3/13/2021,NA,11.4,86,66,8,8.8,0,3.6
3/14/2021,NA,11.6,86,96,8.5,5.4,2.4,2.16
3/15/2021,NA,12.8,62,64,9.8,9.1,0,2.89
3/16/2021,NA,10.6,74,59,6,7.8,0,2.71
3/17/2021,NA,11.6,59,65,11.1,8.2,0,2.41
3/18/2021,NA,11.8,36,70,4.1,1.8,0,1.63
3/19/2021,NA,12,68,84,4.1,0,0,1.64
3/20/2021,NA,12.4,68,92,3.4,2.7,0,1.31
3/21/2021,NA,11.8,61,85,3.8,3.5,3.1,2.84
3/22/2021,NA,13.6,69,79,8.2,7.5,0,4.16
3/23/2021,NA,13,68,76,9.4,6.9,0,4.09
3/24/2021,NA,13.8,89,71,11.2,0,2.1,0.38
3/25/2021,NA,13.8,91,60,14,0,2.9,2.27
3/26/2021,NA,13.2,90,78,14,4.2,0.9,4.13
3/27/2021,NA,13.4,96,96,6.1,1.3,5.4,0.7
3/28/2021,NA,11.4,66,73,3.2,0.7,16.8,2.85
3/29/2021,NA,12.8,73,96,4.5,4.1,45.5,1.84
3/30/2021,NA,11.8,82,74,3.9,6,0,3.6
3/31/2021,NA,11.6,37,56,5.4,8.7,0,4.9
4/1/2021,NA,11.8,34,60,5,6.3,0,3.64
4/2/2021,NA,10.6,23,34,3.9,8.8,0,4.81
4/3/2021,NA,11.6,40,57,3.9,7.3,0,2.98
4/4/2021,NA,13.2,48,46,4.9,8.9,0,6.07
4/5/2021,NA,11.8,36,40,5.8,5.8,0,4.96
4/6/2021,NA,9.6,57,51,4.5,8.3,0,2.67
4/7/2021,NA,10.2,44,64,4.6,6.1,0,5.27
4/8/2021,NA,11.4,55,82,3.6,4.5,0,1.91
4/9/2021,NA,12.2,81,96,3.7,2.1,0,2
4/10/2021,NA,14.6,88,96,3.9,2.8,50.6,0.31
4/11/2021,NA,13,81,88,2.3,0.5,10,1.53
4/12/2021,NA,11.8,75,92,4.2,0,5.2,2.63
4/13/2021,NA,12,70,75,4.4,6.1,0,3.51
4/14/2021,NA,13.8,74,85,3.2,6.6,13.5,2.26
4/15/2021,NA,12.4,86,96,3.1,3,33.2,2.87
4/16/2021,NA,12.6,75,96,3.2,3.1,18.6,0.92
4/17/2021,NA,12,72,90,3.6,3.5,0,1.91
4/18/2021,NA,12.4,76,83,3.9,7.2,0,1.55
4/19/2021,NA,9.4,77,65,3,6.9,0,3.78
4/20/2021,NA,11,57,60,3.6,9.3,0,2.91
4/21/2021,NA,10.6,80,76,3.5,5.9,0,2.93
4/22/2021,NA,13.2,63,92,3.9,3.9,0.4,0.62
4/23/2021,NA,10.6,76,87,3.4,6.6,0,1.94
4/24/2021,NA,11.4,62,78,4.1,10.3,0,3.74
4/25/2021,NA,10,40,52,3.8,8.4,0,3.77
4/26/2021,NA,13.4,35,81,3.5,6,0,1.56
4/27/2021,NA,11,64,88,3,5.1,0,1.05
4/28/2021,NA,12.4,55,90,3,5.2,8.4,1.53
4/29/2021,NA,13.8,78,74,3.4,4.4,0,1.68
4/30/2021,NA,14,94,88,3.9,2.8,0,2
5/1/2021,NA,14.8,81,94,3.8,3,0,2.9
5/2/2021,NA,12.8,83,92,3.4,1.2,4.5,1.85
5/3/2021,NA,13,79,88,4.1,0.8,3.8,2.23
5/4/2021,NA,12.8,79,92,4,5.9,10.3,3.11
5/5/2021,NA,13.4,69,81,4.3,7.6,0,3.41
5/6/2021,NA,14,79,90,6.5,7.2,20.2,2.41
5/7/2021,NA,14,86,90,3.9,2.9,0,1.02
5/8/2021,NA,13.4,76,78,3.9,5.7,0,2.18
5/9/2021,NA,13.6,73,96,3.1,3.9,7.2,0.69
5/10/2021,NA,14,85,98,2.5,2.9,21,0.29
5/11/2021,NA,14.4,76,96,3.2,5.8,16,1.9
5/12/2021,NA,15.6,80,98,5.2,3.9,13.6,0.41
5/13/2021,NA,13.8,94,88,11.9,0,9.4,1.87
5/14/2021,NA,13.6,75,81,17.1,4.2,9.1,1.63
5/15/2021,NA,14.8,73,70,24.1,0,0,2.41
5/16/2021,NA,14.4,90,85,7.4,5.3,0,4.22
5/17/2021,NA,13,76,74,4,2.9,0,2.07
5/18/2021,NA,13.6,65,85,3.7,3.1,0,3.23
5/19/2021,NA,14.4,77,90,11.9,3.9,5.6,2.34
5/20/2021,NA,14.4,90,84,15.7,1.9,2.4,3.4
5/21/2021,NA,14.8,96,96,19.6,0.2,0.5,0.8
5/22/2021,NA,13.8,94,82,19.2,5.2,1.8,2.08
5/23/2021,NA,14.4,100,96,19.7,0,10.7,1.56
5/24/2021,NA,14.4,98,98,23.2,0,70.1,0.34
5/25/2021,NA,10,98,98,27,0,13,2.88
5/26/2021,NA,9.6,96,100,35.5,0.1,31.1,0.74
5/27/2021,NA,13.4,98,89,20.9,0.3,8.4,1.34
5/28/2021,NA,13.8,94,98,9.9,5.5,0,1.85
5/29/2021,NA,14.6,88,92,9.9,3.2,2.2,2.46
5/30/2021,NA,14,94,79,10.4,5.9,0,3.93
5/31/2021,NA,13,84,90,11.3,8.4,0,1.46
6/1/2021,NA,14,90,78,8.4,10.9,2,3.87
6/2/2021,NA,15,90,82,4.1,7.6,0.5,1.96
6/3/2021,NA,14.8,86,98,6.4,2.3,60,2.01
6/4/2021,NA,14.6,98,83,9.5,1.1,13.8,1.74
6/5/2021,NA,13,96,98,11.6,2.4,0,1.03
6/6/2021,NA,12.6,72,90,6.5,6.9,0,2.95
6/7/2021,NA,15.2,68,94,8.9,6.2,0,3.64
6/8/2021,NA,13.6,86,94,15.1,2.5,10.8,1.46
6/9/2021,NA,14,98,88,14.2,1.4,0.4,2.06
6/10/2021,NA,12.6,90,77,16,9.8,0,2.92
6/11/2021,NA,12.8,76,74,16.2,10,0,1.1
6/12/2021,NA,13.6,71,96,20.8,7.6,4.6,0.78
6/13/2021,NA,12.4,92,92,21,5,24,3.07
6/14/2021,NA,13,94,79,20.3,2.2,0.5,2.86
6/15/2021,NA,13.8,86,79,17.6,7.4,0,0.82
6/16/2021,NA,13.6,90,77,18.8,8.3,0,3.75
6/17/2021,NA,13,94,81,15.8,8.2,0,4.05
6/18/2021,NA,13.2,86,74,10.5,9.5,0,4.1
6/19/2021,NA,12,59,81,10.7,9.6,0,3.88
6/20/2021,NA,11.2,42,50,3.2,11,0,3.79
6/21/2021,NA,11.8,61,52,6.9,11.2,0,2.46
6/22/2021,NA,13.2,81,60,11,6.1,0,2.08
6/23/2021,NA,14.4,80,98,14.4,7.1,1.1,1.25
6/24/2021,NA,13.8,98,98,18.6,0.9,1.5,3.72
6/25/2021,NA,13,87,73,13.2,9.3,0,3.64
6/26/2021,NA,13.6,89,90,18,1.9,2.2,4.95
6/27/2021,NA,13.6,96,94,11.5,2.2,0,2.19
6/28/2021,NA,12.4,86,73,7.4,9.4,0,1.62
6/29/2021,NA,14.6,70,88,6.4,6.7,0,3.4
6/30/2021,NA,13.8,81,89,8.8,6.1,2.4,1.54
7/1/2021,NA,13.4,92,98,12.2,2.5,3.9,2.94
7/2/2021,NA,13.4,96,84,11,4.6,0,2.69
7/3/2021,NA,13,90,79,4.8,4,0,2.19
7/4/2021,NA,12.6,81,98,3.8,3.3,9.4,1.58
7/5/2021,NA,14.4,71,85,4.7,5.4,11.6,2.49
7/6/2021,NA,13.8,86,90,4.4,0.4,0,1.14
7/7/2021,NA,15.6,86,88,7.2,2.1,5.7,0.6
7/8/2021,NA,14,94,96,10.9,4.7,0.5,2.39
7/9/2021,NA,11,98,96,20,0.1,95.7,0.56
7/10/2021,NA,8.4,98,98,32.1,0,14.8,1.44
7/11/2021,NA,12.8,87,90,22,0.1,4.7,2.29
7/12/2021,NA,14,87,82,19.9,2.1,1.4,2.89
7/13/2021,NA,13,78,92,17.3,8.6,0,1.59
7/14/2021,NA,14.4,89,79,10.5,3.7,0,3.46
7/15/2021,NA,14.2,92,75,6.1,0.8,0,2.01
7/16/2021,NA,14.2,86,81,6.3,5.2,0,1.18
7/17/2021,NA,14.4,84,88,3.6,3.6,11.2,0.96
7/18/2021,NA,15,92,94,15.6,2.1,0,3.13
7/19/2021,NA,13.6,90,75,21.4,9.8,0,3.77
7/20/2021,NA,13.6,78,63,26.3,8.2,0,5.1
7/21/2021,NA,13.6,78,83,27.9,6.1,0,4.46
7/22/2021,NA,13.4,96,90,33.9,0,4,1.57
7/23/2021,NA,14,96,98,23,0,21.7,0.68
7/24/2021,NA,13.8,96,96,27.5,0,6.1,0.82
7/25/2021,NA,12.8,98,98,17.5,0.4,3.7,0.64
7/26/2021,NA,13.2,94,98,19.8,0,17.5,2.27
7/27/2021,NA,14,87,96,17.6,7.4,1.6,2.8
7/28/2021,NA,14,98,98,15.2,1.8,1.3,1.32
7/29/2021,NA,13.6,88,74,14.5,7.2,0,3.89
7/30/2021,NA,13.6,65,83,10.6,8.3,0,3.13
7/31/2021,NA,14.2,86,73,10.1,10.3,0,3.22
8/1/2021,NA,13.4,96,79,14.9,8.7,0,4.17
8/2/2021,NA,12.8,98,88,16.9,1.8,0,1.85
8/3/2021,NA,14,86,86,11.7,4.5,0,3.28
8/4/2021,NA,14,84,88,12.3,4.9,0,2.11
8/5/2021,NA,14.6,94,90,15.7,3.9,1.5,2.79
8/6/2021,NA,14.2,98,98,10.3,0.4,0,3.11
8/7/2021,NA,14.6,96,94,9.7,3.2,0,2.91
8/8/2021,NA,14.2,96,94,10.4,6.4,8.8,2.01
8/9/2021,NA,14.6,98,98,12.4,3.9,2.8,0.66
8/10/2021,NA,13.6,98,88,15.2,2.2,0,2.54
8/11/2021,NA,14.4,98,96,9,2.3,21.7,2.61
8/12/2021,NA,13.4,98,98,9.8,0,5.7,0.77
8/13/2021,NA,14,98,83,9.3,2.9,1.1,1.81
8/14/2021,NA,12,96,83,12.4,1.3,2.5,0.91
8/15/2021,NA,13.2,98,74,10.8,0.8,0,1.79
8/16/2021,NA,14,90,86,10.4,5.6,0,2.55
8/17/2021,NA,14,98,94,19.1,3.5,0,1.64
8/18/2021,NA,13.4,100,98,17.8,3.4,4.8,0.48
8/19/2021,NA,13.4,96,79,13.5,8.7,0,3.92
8/20/2021,NA,14,86,83,4.7,7.1,1.3,3.24
8/21/2021,NA,13.2,98,98,3.2,0.5,2.5,0.12
8/22/2021,NA,13.2,92,88,4.5,0,0,1.43
8/23/2021,NA,12.8,80,79,6.8,6.3,0,2.14
8/24/2021,NA,14.2,83,88,9.7,8.1,0,2.04
8/25/2021,NA,12.8,96,98,12.9,2,5.6,1.93
8/26/2021,NA,13.8,98,96,18.9,0,5.5,0.73
8/27/2021,NA,13.6,100,98,25,0,8.4,0.67
8/28/2021,NA,13.6,98,92,24,0.1,18.3,0.22
8/29/2021,NA,9.6,96,98,26,0,21.5,0.13
8/30/2021,NA,13.4,94,89,17,0.1,1.6,1.23
8/31/2021,NA,13,92,92,7.1,8.8,0,2.89
9/1/2021,NA,14,98,86,11.6,4.2,2,2.09
9/2/2021,NA,13,98,98,11.4,3.4,2.5,0.53
9/3/2021,NA,13.4,96,98,12.6,0.1,3.5,0.29
9/4/2021,NA,13.2,98,98,17,0,5.7,0.22
9/5/2021,NA,13,94,96,20.5,0,14.9,0.81
9/6/2021,NA,13.8,100,96,18.6,0,2.1,1.31
9/7/2021,NA,12.4,98,98,14.7,4.8,0.4,2.61
9/8/2021,NA,13,92,96,10.9,5.2,0,3.33
9/9/2021,NA,12,82,92,4.7,8.2,0,4
9/10/2021,NA,14,88,82,11.4,4.1,0,3.46
9/11/2021,NA,12.6,92,84,15.4,6.5,0,3.72
9/12/2021,NA,14,89,85,17.7,5.4,0.8,3.89
9/13/2021,NA,14.4,98,96,17.4,2.3,1.8,0.8
9/14/2021,NA,14.2,98,83,9.4,2.1,1.4,0.84
9/15/2021,NA,15,88,92,9.1,4.1,0,2.15
9/16/2021,NA,14,90,90,9.4,0,1.5,1.96
9/17/2021,NA,14.6,86,96,7.8,0.2,0,1.97
9/18/2021,NA,13,81,94,4.2,1.6,0,2.1
9/19/2021,NA,15,72,96,2.2,0,1.3,1.21
9/20/2021,NA,13.8,92,96,4.8,0.1,2.5,0.22
9/21/2021,NA,13.2,98,98,10.3,1.2,0.5,0.15
9/22/2021,NA,13.6,90,92,5.4,3.9,0,2.72
9/23/2021,NA,14,94,98,9.8,4.1,0,2
9/24/2021,NA,14.8,87,94,5.6,0.1,10.1,0.31
9/25/2021,NA,12.8,100,98,13.7,0.3,0.5,1.41
9/26/2021,NA,9.4,88,100,23.6,0.2,3.6,0.13
9/27/2021,NA,13.8,98,92,29.8,0,8.8,1.3
9/28/2021,NA,13.4,100,98,20.6,0,8.6,0.92
9/29/2021,NA,14,89,98,9.9,1.8,0,2.91
9/30/2021,NA,14.8,94,98,4.7,0,2,3.62
10/1/2021,NA,15,90,92,5.3,3.5,8.5,1.01
10/2/2021,NA,13.6,88,90,6.4,0.3,31.3,0.87
10/3/2021,NA,12,94,96,4.8,0,36.6,0.12
10/4/2021,NA,14.2,94,90,11.3,0,4.1,2.01
10/5/2021,NA,13.8,94,96,13.1,1.4,9.2,1.89
10/6/2021,NA,13.4,96,92,11.4,1.6,7.1,1.41
10/7/2021,NA,13,92,75,13.8,3.3,0,3.8
10/8/2021,NA,11.4,88,88,18.4,3.1,0,2.89
10/9/2021,NA,14.4,92,84,18.8,0.6,0.5,3.26
10/10/2021,NA,14,98,96,16.5,0.6,32.2,0.22
10/11/2021,NA,13.8,98,96,22.1,0,7,1.53
10/12/2021,NA,13.8,100,98,16.9,0,5.4,3
10/13/2021,NA,13,96,88,13,4.9,0,1.09
10/14/2021,NA,14,96,85,17.1,2.1,0.1,1.67
10/15/2021,NA,14,96,78,14.8,2.8,2,2.76
10/16/2021,NA,12,100,94,18.8,0,1.6,1.36
10/17/2021,NA,13.6,96,86,18.4,0,0.7,1.54
10/18/2021,NA,12.6,96,72,10.4,3.1,0,2.89
10/19/2021,NA,12.6,81,90,3,3.6,9.7,1.73
10/20/2021,NA,12.6,87,100,2.4,0.4,11.4,0.62
10/21/2021,NA,13,90,94,2.8,4.9,21.4,2.86
10/22/2021,NA,12.6,57,96,2.8,5.8,18.2,3.62
10/23/2021,NA,12,94,94,3.1,0.2,48.1,2.56
10/24/2021,NA,14,96,86,5.3,3.4,1.5,2.86
10/25/2021,NA,13.6,73,96,3.5,6.2,7.3,1.18
10/26/2021,NA,13.6,96,90,3.1,0.9,32.5,1.16
10/27/2021,NA,13.6,71,79,3,5.1,0,1.8
10/28/2021,NA,15.6,84,94,1.7,0.8,11.1,1.91
10/29/2021,NA,14,96,100,2,0.6,60.3,0.18
10/30/2021,NA,12.6,90,98,2.5,1.1,57.2,0.11
10/31/2021,NA,14,94,98,3.3,4,5.9,1.69
11/1/2021,NA,13.6,90,96,2.2,7.6,37.5,0.6
11/2/2021,NA,14.8,81,94,3,10.4,1.5,0.99
11/3/2021,NA,15.2,87,96,3.8,2.4,12.3,0.41
11/4/2021,NA,13.6,86,92,9.9,1.9,1.1,1.9
11/5/2021,NA,14,100,86,8,0.7,0,1.64
11/6/2021,NA,13.6,90,94,11.5,1.1,13.1,0.42
11/7/2021,NA,13.6,96,98,10.1,0,9.3,0.4
11/8/2021,NA,14,98,94,8.5,0.2,11.2,0.23
11/9/2021,NA,14.6,94,96,3.5,0,7.6,0.5
11/10/2021,NA,12.6,98,98,7.5,0,2.5,1.68
11/11/2021,NA,14.6,96,98,11.7,0,7.1,1.04
11/12/2021,NA,11,98,98,14.5,0.1,7.1,0.83
11/13/2021,NA,13,100,89,16.4,2.8,1.4,1.03
11/14/2021,NA,12.6,98,98,18.1,0,4.5,1.94
11/15/2021,NA,14,94,96,10.9,0,6.1,1.71
11/16/2021,NA,13.6,100,98,10.1,0,0,2.01
11/17/2021,NA,13,94,94,7.1,0,1.5,1.65
11/18/2021,NA,12.6,94,96,10.4,0.3,0,1.85
11/19/2021,NA,11.6,90,94,9.4,4.2,24.9,1.71
11/20/2021,NA,13,84,83,13.2,4.8,0,2.85
11/21/2021,NA,14.6,98,73,15.1,3.2,0,3.41
11/22/2021,NA,14,83,80,8.1,4.6,0,2.16
11/23/2021,NA,14.4,80,94,7.1,2.5,25.3,1.37
11/24/2021,NA,14,100,98,7.4,0,15.6,0.11
11/25/2021,NA,11.6,100,98,2.8,0.2,10.8,0.27
11/26/2021,NA,11.6,90,94,2.7,3.2,10,2.11
11/27/2021,NA,13.6,90,98,3.3,3.4,16.8,1.27
11/28/2021,NA,12.6,92,81,4,2.4,11.4,1.57
11/29/2021,NA,13,94,100,3.4,3.1,0,2.41
11/30/2021,NA,11,100,100,4.5,5.3,1.1,3.05
12/1/2021,NA,15,83,100,5.1,8.3,0,2.87
12/2/2021,NA,14.6,79,100,1.8,6.6,6.6,0.97
12/3/2021,NA,13.6,86,87,2.1,5.5,0,1.49
12/4/2021,NA,10.6,90,90,3.1,3.7,0,2.33
12/5/2021,NA,11.6,81,96,2.6,8.7,0,2.71
12/6/2021,NA,14.6,81,92,4,11.1,0,3.11
12/7/2021,NA,10,79,90,5.1,9.9,0,2.53
12/8/2021,NA,14,82,94,6.4,8.1,11.4,2.66
12/9/2021,NA,11.2,98,86,5.6,8,0,3.74
12/10/2021,NA,12,98,78,7.6,4.3,3.2,1.9
12/11/2021,NA,11.6,89,96,8,6.8,0,1.47
12/12/2021,NA,14,94,100,9.8,0.3,23.4,1.62
12/13/2021,NA,12,94,98,8.8,0,21.5,1.33
12/14/2021,NA,12.4,89,100,6.6,0.8,2.6,1
12/15/2021,NA,12,98,98,6,0,3.2,1.78
12/16/2021,NA,13.6,90,96,4.4,3.1,1.7,0.5
12/17/2021,NA,14,88,86,5.2,6.1,0,3.65
